date,site,variable,values
2018-08-18T22:00:00Z,Camelle,chl,0.558581531
2018-08-18T22:00:00Z,A Coruña,sst,16.64666067
2018-08-18T22:00:00Z,A Coruña,airtemp,25.66768799
2018-08-18T22:00:00Z,A Coruña,chl,10.20056725
2018-08-19T22:00:00Z,A Guarda,sst,15.96499425
2018-08-19T22:00:00Z,A Guarda,airtemp,27.85012207
2018-08-19T22:00:00Z,A Guarda,chl,2.522256136
2018-08-19T22:00:00Z,Baiona,sst,16.74999389
2018-08-19T22:00:00Z,Baiona,airtemp,27.1017395
2018-08-19T22:00:00Z,Baiona,chl,1.90020895
2018-08-19T22:00:00Z,Cangas,sst,17.03999367
2018-08-19T22:00:00Z,Cangas,airtemp,28.76433716
2018-08-19T22:00:00Z,Cangas,chl,6.831688404
2018-08-19T22:00:00Z,Bueu,sst,16.88777211
2018-08-19T22:00:00Z,Bueu,airtemp,30.31295166
2018-08-19T22:00:00Z,Bueu,chl,3.619014978
2018-08-19T22:00:00Z,Camelle,sst,14.93443839
2018-08-19T22:00:00Z,Camelle,airtemp,23.75841675
2018-08-19T22:00:00Z,Camelle,chl,0.441952527
2018-08-19T22:00:00Z,A Coruña,sst,16.30443822
2018-08-19T22:00:00Z,A Coruña,airtemp,25.69783936
2018-08-19T22:00:00Z,A Coruña,chl,4.106574059
2018-08-20T22:00:00Z,A Guarda,sst,16.60832733
2018-08-20T22:00:00Z,A Guarda,airtemp,27.84346924
2018-08-20T22:00:00Z,A Guarda,chl,1.770265222
2018-08-20T22:00:00Z,Baiona,sst,17.06221622
2018-08-20T22:00:00Z,Baiona,airtemp,25.66585693
2018-08-20T22:00:00Z,Baiona,chl,2.027932167
2018-08-20T22:00:00Z,Cangas,sst,17.30554967
2018-08-20T22:00:00Z,Cangas,airtemp,26.35756836
2018-08-20T22:00:00Z,Cangas,chl,5.341464996
2018-08-20T22:00:00Z,Bueu,sst,17.147772
2018-08-20T22:00:00Z,Bueu,airtemp,28.58944092
2018-08-20T22:00:00Z,Bueu,chl,4.555612564
2018-08-20T22:00:00Z,Camelle,sst,15.18110506
2018-08-20T22:00:00Z,Camelle,airtemp,25.74425659
2018-08-20T22:00:00Z,Camelle,chl,0.348539054
2018-08-20T22:00:00Z,A Coruña,sst,15.87888283
2018-08-20T22:00:00Z,A Coruña,airtemp,27.51540527
2018-08-20T22:00:00Z,A Coruña,chl,3.907779694
2018-08-21T22:00:00Z,A Guarda,sst,16.758328
2018-08-21T22:00:00Z,A Guarda,airtemp,24.47484741
2018-08-21T22:00:00Z,A Guarda,chl,1.578248024
2018-08-21T22:00:00Z,Baiona,sst,17.16999422
2018-08-21T22:00:00Z,Baiona,airtemp,23.13308105
2018-08-21T22:00:00Z,Baiona,chl,2.672831297
2018-08-21T22:00:00Z,Cangas,sst,17.38999378
2018-08-21T22:00:00Z,Cangas,airtemp,23.30132446
2018-08-21T22:00:00Z,Cangas,chl,4.634822845
2018-08-21T22:00:00Z,Bueu,sst,17.31888289
2018-08-21T22:00:00Z,Bueu,airtemp,24.865625
2018-08-21T22:00:00Z,Bueu,chl,1.977095842
2018-08-21T22:00:00Z,Camelle,sst,14.87110511
2018-08-21T22:00:00Z,Camelle,airtemp,24.38500366
2018-08-21T22:00:00Z,Camelle,chl,0.915050447
2018-08-21T22:00:00Z,A Coruña,sst,15.59554944
2018-08-21T22:00:00Z,A Coruña,airtemp,26.20742188
2018-08-21T22:00:00Z,A Coruña,chl,1.302724361
2018-08-22T22:00:00Z,A Guarda,sst,16.60499367
2018-08-22T22:00:00Z,A Guarda,airtemp,24.09130249
2018-08-22T22:00:00Z,A Guarda,chl,2.263608217
2018-08-22T22:00:00Z,Baiona,sst,17.05888256
2018-08-22T22:00:00Z,Baiona,airtemp,23.30614624
2018-08-22T22:00:00Z,Baiona,chl,0.971085668
2018-08-22T22:00:00Z,Cangas,sst,17.19666
2018-08-22T22:00:00Z,Cangas,airtemp,24.11904297
2018-08-22T22:00:00Z,Cangas,chl,1.80470562
2018-08-22T22:00:00Z,Bueu,sst,16.954438
2018-08-22T22:00:00Z,Bueu,airtemp,25.87270508
2018-08-22T22:00:00Z,Bueu,chl,0.927547574
2018-08-22T22:00:00Z,Camelle,sst,14.92777167
2018-08-22T22:00:00Z,Camelle,airtemp,21.65380249
2018-08-22T22:00:00Z,Camelle,chl,0.996801853
2018-08-22T22:00:00Z,A Coruña,sst,15.97332722
2018-08-22T22:00:00Z,A Coruña,airtemp,23.40383301
2018-08-22T22:00:00Z,A Coruña,chl,0.806612015
2018-08-23T22:00:00Z,A Guarda,sst,16.41999333
2018-08-23T22:00:00Z,A Guarda,airtemp,25.32998047
2018-08-23T22:00:00Z,A Guarda,chl,1.322707772
2018-08-23T22:00:00Z,Baiona,sst,16.98777222
2018-08-23T22:00:00Z,Baiona,airtemp,24.38439331
2018-08-23T22:00:00Z,Baiona,chl,3.003875017
2018-08-23T22:00:00Z,Cangas,sst,17.13332711
2018-08-23T22:00:00Z,Cangas,airtemp,25.01519165
2018-08-23T22:00:00Z,Cangas,chl,7.263672829
2018-08-23T22:00:00Z,Bueu,sst,16.72332711
2018-08-23T22:00:00Z,Bueu,airtemp,25.60314331
2018-08-23T22:00:00Z,Bueu,chl,3.950884342
2018-08-23T22:00:00Z,Camelle,sst,15.00110494
2018-08-23T22:00:00Z,Camelle,airtemp,19.962854
2018-08-23T22:00:00Z,Camelle,chl,0.871729255
2018-08-23T22:00:00Z,A Coruña,sst,15.97332739
2018-08-23T22:00:00Z,A Coruña,airtemp,21.15026245
2018-08-23T22:00:00Z,A Coruña,chl,2.706705093
2018-08-24T22:00:00Z,A Guarda,sst,15.69832717
2018-08-24T22:00:00Z,A Guarda,airtemp,22.43474731
2018-08-24T22:00:00Z,A Guarda,chl,0.914542794
2018-08-24T22:00:00Z,Baiona,sst,16.31999389
2018-08-24T22:00:00Z,Baiona,airtemp,21.76113281
2018-08-24T22:00:00Z,Baiona,chl,2.356306314
2018-08-24T22:00:00Z,Cangas,sst,16.569994
2018-08-24T22:00:00Z,Cangas,airtemp,22.43294678
2018-08-24T22:00:00Z,Cangas,chl,8.046022415
2018-08-24T22:00:00Z,Bueu,sst,16.26554961
2018-08-24T22:00:00Z,Bueu,airtemp,23.06011353
2018-08-24T22:00:00Z,Bueu,chl,6.483277321
2018-08-24T22:00:00Z,Camelle,sst,14.89332733
2018-08-24T22:00:00Z,Camelle,airtemp,19.52504883
2018-08-24T22:00:00Z,Camelle,chl,0.700181305
2018-08-24T22:00:00Z,A Coruña,sst,16.04332756
2018-08-24T22:00:00Z,A Coruña,airtemp,20.06957397
2018-08-24T22:00:00Z,A Coruña,chl,7.807533264
2018-08-25T22:00:00Z,A Guarda,sst,15.58832733
2018-08-25T22:00:00Z,A Guarda,airtemp,23.38875732
2018-08-25T22:00:00Z,A Guarda,chl,1.68010354
2018-08-25T22:00:00Z,Baiona,sst,16.27332744
2018-08-25T22:00:00Z,Baiona,airtemp,22.67775879
2018-08-25T22:00:00Z,Baiona,chl,2.318077326
2018-08-25T22:00:00Z,Cangas,sst,16.438883
2018-08-25T22:00:00Z,Cangas,airtemp,23.60344849
2018-08-25T22:00:00Z,Cangas,chl,4.879001141
2018-08-25T22:00:00Z,Bueu,sst,16.11443844
2018-08-25T22:00:00Z,Bueu,airtemp,24.76732788
2018-08-25T22:00:00Z,Bueu,chl,6.333152771
2018-08-25T22:00:00Z,Camelle,sst,15.33888289
2018-08-25T22:00:00Z,Camelle,airtemp,20.73595581
2018-08-25T22:00:00Z,Camelle,chl,0.828142047
2018-08-25T22:00:00Z,A Coruña,sst,15.94777167
2018-08-25T22:00:00Z,A Coruña,airtemp,21.4782959
2018-08-25T22:00:00Z,A Coruña,chl,2.3959167
2018-08-26T22:00:00Z,A Guarda,sst,15.89832733
2018-08-26T22:00:00Z,A Guarda,airtemp,26.2918335
2018-08-26T22:00:00Z,A Guarda,chl,1.410911202
2018-08-26T22:00:00Z,Baiona,sst,16.73888278
2018-08-26T22:00:00Z,Baiona,airtemp,25.61580811
2018-08-26T22:00:00Z,Baiona,chl,1.595663309
2018-08-26T22:00:00Z,Cangas,sst,16.90221622
2018-08-26T22:00:00Z,Cangas,airtemp,26.78634033
2018-08-26T22:00:00Z,Cangas,chl,5.850230217
2018-08-26T22:00:00Z,Bueu,sst,16.55554933
2018-08-26T22:00:00Z,Bueu,airtemp,27.65532837
2018-08-26T22:00:00Z,Bueu,chl,6.252104759
2018-08-26T22:00:00Z,Camelle,sst,15.68332728
2018-08-26T22:00:00Z,Camelle,airtemp,20.8288208
2018-08-26T22:00:00Z,Camelle,chl,0.854249179
2018-08-26T22:00:00Z,A Coruña,sst,16.08554967
2018-08-26T22:00:00Z,A Coruña,airtemp,23.42070923
2018-08-26T22:00:00Z,A Coruña,chl,1.151219606
2018-08-27T22:00:00Z,A Guarda,sst,15.61332717
2018-08-27T22:00:00Z,A Guarda,airtemp,21.73702393
2018-08-27T22:00:00Z,A Guarda,chl,1.247238755
2018-08-27T22:00:00Z,Baiona,sst,17.07332733
2018-08-27T22:00:00Z,Baiona,airtemp,20.79747925
2018-08-27T22:00:00Z,Baiona,chl,0.944724441
2018-08-27T22:00:00Z,Cangas,sst,17.35999367
2018-08-27T22:00:00Z,Cangas,airtemp,20.95183716
2018-08-27T22:00:00Z,Cangas,chl,3.44797349
2018-08-27T22:00:00Z,Bueu,sst,16.72888289
2018-08-27T22:00:00Z,Bueu,airtemp,22.11571655
2018-08-27T22:00:00Z,Bueu,chl,5.78775692
2018-08-27T22:00:00Z,Camelle,sst,15.58554956
2018-08-27T22:00:00Z,Camelle,airtemp,22.48540649
2018-08-27T22:00:00Z,Camelle,chl,0.87066108
2018-08-27T22:00:00Z,A Coruña,sst,15.7855495
2018-08-27T22:00:00Z,A Coruña,airtemp,24.65093384
2018-08-27T22:00:00Z,A Coruña,chl,1.106519103
2018-08-28T22:00:00Z,A Guarda,sst,15.54999367
2018-08-28T22:00:00Z,A Guarda,airtemp,21.67730103
2018-08-28T22:00:00Z,A Guarda,chl,1.308172107
2018-08-28T22:00:00Z,Baiona,sst,16.32221622
2018-08-28T22:00:00Z,Baiona,airtemp,21.08510742
2018-08-28T22:00:00Z,Baiona,chl,0.863362908
2018-08-28T22:00:00Z,Cangas,sst,16.55221589
2018-08-28T22:00:00Z,Cangas,airtemp,21.8003479
2018-08-28T22:00:00Z,Cangas,chl,1.975393295
2018-08-28T22:00:00Z,Bueu,sst,16.24666078
2018-08-28T22:00:00Z,Bueu,airtemp,22.94854126
2018-08-28T22:00:00Z,Bueu,chl,3.436624527
2018-08-28T22:00:00Z,Camelle,sst,15.64666061
2018-08-28T22:00:00Z,Camelle,airtemp,19.37246094
2018-08-28T22:00:00Z,Camelle,chl,0.775261104
2018-08-28T22:00:00Z,A Coruña,sst,16.08554922
2018-08-28T22:00:00Z,A Coruña,airtemp,19.63057861
2018-08-28T22:00:00Z,A Coruña,chl,NA
2018-08-29T22:00:00Z,A Guarda,sst,15.58499383
2018-08-29T22:00:00Z,A Guarda,airtemp,23.63237915
2018-08-29T22:00:00Z,A Guarda,chl,3.578997612
2018-08-29T22:00:00Z,Baiona,sst,16.20777167
2018-08-29T22:00:00Z,Baiona,airtemp,23.087854
2018-08-29T22:00:00Z,Baiona,chl,0.804858208
2018-08-29T22:00:00Z,Cangas,sst,16.40999422
2018-08-29T22:00:00Z,Cangas,airtemp,23.59139404
2018-08-29T22:00:00Z,Cangas,chl,2.069803953
2018-08-29T22:00:00Z,Bueu,sst,16.04332722
2018-08-29T22:00:00Z,Bueu,airtemp,24.24569092
2018-08-29T22:00:00Z,Bueu,chl,0.801621437
2018-08-29T22:00:00Z,Camelle,sst,15.63332728
2018-08-29T22:00:00Z,Camelle,airtemp,20.03099976
2018-08-29T22:00:00Z,Camelle,chl,0.611255586
2018-08-29T22:00:00Z,A Coruña,sst,16.36666056
2018-08-29T22:00:00Z,A Coruña,airtemp,21.19667969
2018-08-29T22:00:00Z,A Coruña,chl,0.164522648
2018-08-30T22:00:00Z,A Guarda,sst,15.5116605
2018-08-30T22:00:00Z,A Guarda,airtemp,26.4052063
2018-08-30T22:00:00Z,A Guarda,chl,2.732496262
2018-08-30T22:00:00Z,Baiona,sst,16.14443844
2018-08-30T22:00:00Z,Baiona,airtemp,25.77382813
2018-08-30T22:00:00Z,Baiona,chl,0.849106073
2018-08-30T22:00:00Z,Cangas,sst,16.30666056
2018-08-30T22:00:00Z,Cangas,airtemp,26.93227539
2018-08-30T22:00:00Z,Cangas,chl,2.254249334
2018-08-30T22:00:00Z,Bueu,sst,15.97221617
2018-08-30T22:00:00Z,Bueu,airtemp,27.83080444
2018-08-30T22:00:00Z,Bueu,chl,1.001368403
2018-08-30T22:00:00Z,Camelle,sst,15.92443833
2018-08-30T22:00:00Z,Camelle,airtemp,22.35814819
2018-08-30T22:00:00Z,Camelle,chl,0.606176674
2018-08-30T22:00:00Z,A Coruña,sst,16.45554956
2018-08-30T22:00:00Z,A Coruña,airtemp,23.90316162
2018-08-30T22:00:00Z,A Coruña,chl,0.683892965
2018-08-31T22:00:00Z,A Guarda,sst,15.66832733
2018-08-31T22:00:00Z,A Guarda,airtemp,27.67824707
2018-08-31T22:00:00Z,A Guarda,chl,1.846751213
2018-08-31T22:00:00Z,Baiona,sst,16.57332711
2018-08-31T22:00:00Z,Baiona,airtemp,26.60784302
2018-08-31T22:00:00Z,Baiona,chl,1.031156063
2018-08-31T22:00:00Z,Cangas,sst,16.80666033
2018-08-31T22:00:00Z,Cangas,airtemp,27.96889648
2018-08-31T22:00:00Z,Cangas,chl,2.532383919
2018-08-31T22:00:00Z,Bueu,sst,16.50999422
2018-08-31T22:00:00Z,Bueu,airtemp,29.78347168
2018-08-31T22:00:00Z,Bueu,chl,1.081045389
2018-08-31T22:00:00Z,Camelle,sst,15.80110506
2018-08-31T22:00:00Z,Camelle,airtemp,25.37761841
2018-08-31T22:00:00Z,Camelle,chl,0.56214869
2018-08-31T22:00:00Z,A Coruña,sst,16.59554978
2018-08-31T22:00:00Z,A Coruña,airtemp,26.83217773
2018-08-31T22:00:00Z,A Coruña,chl,0.480591297
2018-09-01T22:00:00Z,A Guarda,sst,15.98166083
2018-09-01T22:00:00Z,A Guarda,airtemp,27.09932861
2018-09-01T22:00:00Z,A Guarda,chl,1.963199615
2018-09-01T22:00:00Z,Baiona,sst,16.65666044
2018-09-01T22:00:00Z,Baiona,airtemp,25.46444092
2018-09-01T22:00:00Z,Baiona,chl,1.120065331
2018-09-01T22:00:00Z,Cangas,sst,16.81110489
2018-09-01T22:00:00Z,Cangas,airtemp,25.24373779
2018-09-01T22:00:00Z,Cangas,chl,2.496590137
2018-09-01T22:00:00Z,Bueu,sst,16.41777144
2018-09-01T22:00:00Z,Bueu,airtemp,26.67296753
2018-09-01T22:00:00Z,Bueu,chl,1.041358709
2018-09-01T22:00:00Z,Camelle,sst,16.10777156
2018-09-01T22:00:00Z,Camelle,airtemp,27.90377197
2018-09-01T22:00:00Z,Camelle,chl,0.578239858
2018-09-01T22:00:00Z,A Coruña,sst,16.42332733
2018-09-01T22:00:00Z,A Coruña,airtemp,29.61885986
2018-09-01T22:00:00Z,A Coruña,chl,0.785131335
2018-09-02T22:00:00Z,A Guarda,sst,15.87666042
2018-09-02T22:00:00Z,A Guarda,airtemp,21.33599243
2018-09-02T22:00:00Z,A Guarda,chl,1.776763678
2018-09-02T22:00:00Z,Baiona,sst,16.381105
2018-09-02T22:00:00Z,Baiona,airtemp,20.59362183
2018-09-02T22:00:00Z,Baiona,chl,1.047777295
2018-09-02T22:00:00Z,Cangas,sst,16.51999389
2018-09-02T22:00:00Z,Cangas,airtemp,20.92592773
2018-09-02T22:00:00Z,Cangas,chl,2.052633286
2018-09-02T22:00:00Z,Bueu,sst,16.25443811
2018-09-02T22:00:00Z,Bueu,airtemp,22.40459595
2018-09-02T22:00:00Z,Bueu,chl,0.759238124
2018-09-02T22:00:00Z,Camelle,sst,15.83999378
2018-09-02T22:00:00Z,Camelle,airtemp,22.98653564
2018-09-02T22:00:00Z,Camelle,chl,0.426644504
2018-09-02T22:00:00Z,A Coruña,sst,16.25110511
2018-09-02T22:00:00Z,A Coruña,airtemp,23.60164795
2018-09-02T22:00:00Z,A Coruña,chl,0.768703699
2018-09-03T22:00:00Z,A Guarda,sst,15.88999383
2018-09-03T22:00:00Z,A Guarda,airtemp,19.49788818
2018-09-03T22:00:00Z,A Guarda,chl,1.821635127
2018-09-03T22:00:00Z,Baiona,sst,16.45554933
2018-09-03T22:00:00Z,Baiona,airtemp,19.02330933
2018-09-03T22:00:00Z,Baiona,chl,0.667705178
2018-09-03T22:00:00Z,Cangas,sst,16.64554956
2018-09-03T22:00:00Z,Cangas,airtemp,19.77169189
2018-09-03T22:00:00Z,Cangas,chl,1.606810331
2018-09-03T22:00:00Z,Bueu,sst,16.44888289
2018-09-03T22:00:00Z,Bueu,airtemp,20.34157715
2018-09-03T22:00:00Z,Bueu,chl,0.499759197
2018-09-03T22:00:00Z,Camelle,sst,15.77110511
2018-09-03T22:00:00Z,Camelle,airtemp,20.00808105
2018-09-03T22:00:00Z,Camelle,chl,0.296448767
2018-09-03T22:00:00Z,A Coruña,sst,16.56332711
2018-09-03T22:00:00Z,A Coruña,airtemp,21.96679077
2018-09-03T22:00:00Z,A Coruña,chl,0.672814727
2018-09-04T22:00:00Z,A Guarda,sst,15.91332733
2018-09-04T22:00:00Z,A Guarda,airtemp,20.90783081
2018-09-04T22:00:00Z,A Guarda,chl,1.697256565
2018-09-04T22:00:00Z,Baiona,sst,16.38777156
2018-09-04T22:00:00Z,Baiona,airtemp,20.80651245
2018-09-04T22:00:00Z,Baiona,chl,0.740019679
2018-09-04T22:00:00Z,Cangas,sst,16.51777189
2018-09-04T22:00:00Z,Cangas,airtemp,21.77138672
2018-09-04T22:00:00Z,Cangas,chl,2.0090289119999998
2018-09-04T22:00:00Z,Bueu,sst,16.151105
2018-09-04T22:00:00Z,Bueu,airtemp,22.64037476
2018-09-04T22:00:00Z,Bueu,chl,0.820531368
2018-09-04T22:00:00Z,Camelle,sst,14.96332733
2018-09-04T22:00:00Z,Camelle,airtemp,19.40804443
2018-09-04T22:00:00Z,Camelle,chl,0.515768886
2018-09-04T22:00:00Z,A Coruña,sst,16.04777172
2018-09-04T22:00:00Z,A Coruña,airtemp,20.1425415
2018-09-04T22:00:00Z,A Coruña,chl,0.647358656
2018-09-05T22:00:00Z,A Guarda,sst,16.02332717
2018-09-05T22:00:00Z,A Guarda,airtemp,22.17601929
2018-09-05T22:00:00Z,A Guarda,chl,1.240195751
2018-09-05T22:00:00Z,Baiona,sst,16.28888233
2018-09-05T22:00:00Z,Baiona,airtemp,22.11693726
2018-09-05T22:00:00Z,Baiona,chl,0.74134326
2018-09-05T22:00:00Z,Cangas,sst,16.43332722
2018-09-05T22:00:00Z,Cangas,airtemp,22.94310913
2018-09-05T22:00:00Z,Cangas,chl,2.084813118
2018-09-05T22:00:00Z,Bueu,sst,16.069994
2018-09-05T22:00:00Z,Bueu,airtemp,23.63662109
2018-09-05T22:00:00Z,Bueu,chl,0.677276373
2018-09-05T22:00:00Z,Camelle,sst,14.41221611
2018-09-05T22:00:00Z,Camelle,airtemp,18.56859741
2018-09-05T22:00:00Z,Camelle,chl,0.384515882
2018-09-05T22:00:00Z,A Coruña,sst,15.28554944
2018-09-05T22:00:00Z,A Coruña,airtemp,19.35134277
2018-09-05T22:00:00Z,A Coruña,chl,0.545835257
2018-09-06T22:00:00Z,A Guarda,sst,16.04832733
2018-09-06T22:00:00Z,A Guarda,airtemp,23.5196167
2018-09-06T22:00:00Z,A Guarda,chl,2.725297451
2018-09-06T22:00:00Z,Baiona,sst,16.47554967
2018-09-06T22:00:00Z,Baiona,airtemp,23.03295288
2018-09-06T22:00:00Z,Baiona,chl,1.035032034
2018-09-06T22:00:00Z,Cangas,sst,16.64110511
2018-09-06T22:00:00Z,Cangas,airtemp,24.0798584
2018-09-06T22:00:00Z,Cangas,chl,3.039959431
2018-09-06T22:00:00Z,Bueu,sst,16.227772
2018-09-06T22:00:00Z,Bueu,airtemp,24.98262939
2018-09-06T22:00:00Z,Bueu,chl,1.138699651
2018-09-06T22:00:00Z,Camelle,sst,14.35443817
2018-09-06T22:00:00Z,Camelle,airtemp,21.88839111
2018-09-06T22:00:00Z,Camelle,chl,0.550527692
2018-09-06T22:00:00Z,A Coruña,sst,15.06888278
2018-09-06T22:00:00Z,A Coruña,airtemp,22.58791504
2018-09-06T22:00:00Z,A Coruña,chl,0.980677962
2018-09-07T22:00:00Z,A Guarda,sst,16.24999417
2018-09-07T22:00:00Z,A Guarda,airtemp,22.42992554
2018-09-07T22:00:00Z,A Guarda,chl,4.669282913
2018-09-07T22:00:00Z,Baiona,sst,16.51666078
2018-09-07T22:00:00Z,Baiona,airtemp,21.424646
2018-09-07T22:00:00Z,Baiona,chl,1.18193996
2018-09-07T22:00:00Z,Cangas,sst,16.62110522
2018-09-07T22:00:00Z,Cangas,airtemp,21.92818604
2018-09-07T22:00:00Z,Cangas,chl,3.283789396
2018-09-07T22:00:00Z,Bueu,sst,16.21888267
2018-09-07T22:00:00Z,Bueu,airtemp,23.61190186
2018-09-07T22:00:00Z,Bueu,chl,1.370809555
2018-09-07T22:00:00Z,Camelle,sst,14.679994
2018-09-07T22:00:00Z,Camelle,airtemp,23.90496216
2018-09-07T22:00:00Z,Camelle,chl,0.452739984
2018-09-07T22:00:00Z,A Coruña,sst,15.19443844
2018-09-07T22:00:00Z,A Coruña,airtemp,25.31490479
2018-09-07T22:00:00Z,A Coruña,chl,0.658945799
2018-09-08T22:00:00Z,A Guarda,sst,16.24999433
2018-09-08T22:00:00Z,A Guarda,airtemp,21.1128479
2018-09-08T22:00:00Z,A Guarda,chl,2.223064184
2018-09-08T22:00:00Z,Baiona,sst,16.35999389
2018-09-08T22:00:00Z,Baiona,airtemp,20.51705322
2018-09-08T22:00:00Z,Baiona,chl,2.69474721
2018-09-08T22:00:00Z,Cangas,sst,16.40443878
2018-09-08T22:00:00Z,Cangas,airtemp,21.29015503
2018-09-08T22:00:00Z,Cangas,chl,5.218588829
2018-09-08T22:00:00Z,Bueu,sst,16.09221589
2018-09-08T22:00:00Z,Bueu,airtemp,22.4817749
2018-09-08T22:00:00Z,Bueu,chl,1.850464106
2018-09-08T22:00:00Z,Camelle,sst,14.85332717
2018-09-08T22:00:00Z,Camelle,airtemp,19.84102783
2018-09-08T22:00:00Z,Camelle,chl,0.53123796
2018-09-08T22:00:00Z,A Coruña,sst,15.49110506
2018-09-08T22:00:00Z,A Coruña,airtemp,21.55007324
2018-09-08T22:00:00Z,A Coruña,chl,0.6551373
2018-09-09T22:00:00Z,A Guarda,sst,16.7283275
2018-09-09T22:00:00Z,A Guarda,airtemp,23.76867065
2018-09-09T22:00:00Z,A Guarda,chl,7.289271355
2018-09-09T22:00:00Z,Baiona,sst,16.92777144
2018-09-09T22:00:00Z,Baiona,airtemp,22.83095703
2018-09-09T22:00:00Z,Baiona,chl,10.94188786
2018-09-09T22:00:00Z,Cangas,sst,16.99110533
2018-09-09T22:00:00Z,Cangas,airtemp,23.44664917
2018-09-09T22:00:00Z,Cangas,chl,8.2263393399999991
2018-09-09T22:00:00Z,Bueu,sst,16.60666078
2018-09-09T22:00:00Z,Bueu,airtemp,24.53212891
2018-09-09T22:00:00Z,Bueu,chl,5.413789749
2018-09-09T22:00:00Z,Camelle,sst,14.88666056
2018-09-09T22:00:00Z,Camelle,airtemp,21.30584106
2018-09-09T22:00:00Z,Camelle,chl,0.651941359
2018-09-09T22:00:00Z,A Coruña,sst,15.79554939
2018-09-09T22:00:00Z,A Coruña,airtemp,22.70006714
2018-09-09T22:00:00Z,A Coruña,chl,1.74458921
2018-09-10T22:00:00Z,A Guarda,sst,16.8366605
2018-09-10T22:00:00Z,A Guarda,airtemp,25.32332764
2018-09-10T22:00:00Z,A Guarda,chl,16.1362648
2018-09-10T22:00:00Z,Baiona,sst,17.12777133
2018-09-10T22:00:00Z,Baiona,airtemp,23.87603149
2018-09-10T22:00:00Z,Baiona,chl,10.1742487
2018-09-10T22:00:00Z,Cangas,sst,17.16888311
2018-09-10T22:00:00Z,Cangas,airtemp,24.52068481
2018-09-10T22:00:00Z,Cangas,chl,8.238890648
2018-09-10T22:00:00Z,Bueu,sst,16.75554956
2018-09-10T22:00:00Z,Bueu,airtemp,26.25505981
2018-09-10T22:00:00Z,Bueu,chl,8.456106186
2018-09-10T22:00:00Z,Camelle,sst,14.86443844
2018-09-10T22:00:00Z,Camelle,airtemp,22.55776367
2018-09-10T22:00:00Z,Camelle,chl,0.934380054
2018-09-10T22:00:00Z,A Coruña,sst,15.67888289
2018-09-10T22:00:00Z,A Coruña,airtemp,24.99529419
2018-09-10T22:00:00Z,A Coruña,chl,2.430114031
2018-09-11T22:00:00Z,A Guarda,sst,16.90999367
2018-09-11T22:00:00Z,A Guarda,airtemp,23.77651367
2018-09-11T22:00:00Z,A Guarda,chl,10.50653553
2018-09-11T22:00:00Z,Baiona,sst,17.29888278
2018-09-11T22:00:00Z,Baiona,airtemp,22.74532471
2018-09-11T22:00:00Z,Baiona,chl,3.551991224
2018-09-11T22:00:00Z,Cangas,sst,17.32554933
2018-09-11T22:00:00Z,Cangas,airtemp,23.63237915
2018-09-11T22:00:00Z,Cangas,chl,4.847757339
2018-09-11T22:00:00Z,Bueu,sst,16.90332689
2018-09-11T22:00:00Z,Bueu,airtemp,25.22805176
2018-09-11T22:00:00Z,Bueu,chl,4.192336082
2018-09-11T22:00:00Z,Camelle,sst,15.14888289
2018-09-11T22:00:00Z,Camelle,airtemp,20.67324219
2018-09-11T22:00:00Z,Camelle,chl,1.180061102
2018-09-11T22:00:00Z,A Coruña,sst,16.06443867
2018-09-11T22:00:00Z,A Coruña,airtemp,22.54448853
2018-09-11T22:00:00Z,A Coruña,chl,1.670440078
2018-09-12T22:00:00Z,A Guarda,sst,16.973327
2018-09-12T22:00:00Z,A Guarda,airtemp,24.72573242
2018-09-12T22:00:00Z,A Guarda,chl,0.815937996
2018-09-12T22:00:00Z,Baiona,sst,17.41888311
2018-09-12T22:00:00Z,Baiona,airtemp,24.03823242
2018-09-12T22:00:00Z,Baiona,chl,NA
2018-09-12T22:00:00Z,Cangas,sst,17.45777167
2018-09-12T22:00:00Z,Cangas,airtemp,24.72149048
2018-09-12T22:00:00Z,Cangas,chl,2.431243181
2018-09-12T22:00:00Z,Bueu,sst,16.87666067
2018-09-12T22:00:00Z,Bueu,airtemp,25.47771606
2018-09-12T22:00:00Z,Bueu,chl,0.248703361
2018-09-12T22:00:00Z,Camelle,sst,15.04666067
2018-09-12T22:00:00Z,Camelle,airtemp,20.45977173
2018-09-12T22:00:00Z,Camelle,chl,0.418902934
2018-09-12T22:00:00Z,A Coruña,sst,16.017772
2018-09-12T22:00:00Z,A Coruña,airtemp,21.79189453
2018-09-12T22:00:00Z,A Coruña,chl,NA
2018-09-13T22:00:00Z,A Guarda,sst,16.7616605
2018-09-13T22:00:00Z,A Guarda,airtemp,25.54042969
2018-09-13T22:00:00Z,A Guarda,chl,0.83089292
2018-09-13T22:00:00Z,Baiona,sst,17.22332733
2018-09-13T22:00:00Z,Baiona,airtemp,24.88009033
2018-09-13T22:00:00Z,Baiona,chl,0.031969786
2018-09-13T22:00:00Z,Cangas,sst,17.29332722
2018-09-13T22:00:00Z,Cangas,airtemp,25.6284729
2018-09-13T22:00:00Z,Cangas,chl,1.487057567
2018-09-13T22:00:00Z,Bueu,sst,16.52554933
2018-09-13T22:00:00Z,Bueu,airtemp,26.44863281
2018-09-13T22:00:00Z,Bueu,chl,0.210770607
2018-09-13T22:00:00Z,Camelle,sst,14.71332711
